INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (0,'Travon Isai','Travon_Isai@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1544,'Aleta Clayton','Aleta_Clayton@gmail.com',5)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1545,'Hamilton Otelia','Hamilton_Otelia@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1546,'Dorthea Joselyn','Dorthea_Joselyn@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1547,'Zina Clifton','Zina_Clifton@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1548,'Joshuah Gemma','Joshuah_Gemma@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1549,'Fronia Geoffrey','Fronia_Geoffrey@gmail.com',22)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1550,'Marge Osborne','Marge_Osborne@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1551,'Foster Lily','Foster_Lily@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1552,'Maribeth Irena','Maribeth_Irena@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1553,'Willy Benard','Willy_Benard@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1554,'Flavia Les','Flavia_Les@gmail.com',25)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1555,'Reynolds Isadora','Reynolds_Isadora@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1556,'Vennie Linette','Vennie_Linette@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1557,'Alaina Nora','Alaina_Nora@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1558,'Ann Luna','Ann_Luna@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1559,'Sydnie Delvin','Sydnie_Delvin@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1560,'Elissa Everet','Elissa_Everet@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1561,'Caden Lorelai','Caden_Lorelai@gmail.com',21)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1562,'Andrae Reubin','Andrae_Reubin@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1563,'Genie Arlin','Genie_Arlin@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1564,'Elgie Montie','Elgie_Montie@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1565,'Alwina Tatianna','Alwina_Tatianna@gmail.com',25)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1566,'Hayden Dorine','Hayden_Dorine@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1567,'Lilburn Emmaline','Lilburn_Emmaline@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1568,'Tilla Priscila','Tilla_Priscila@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1569,'Dannie Gorge','Dannie_Gorge@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1570,'Brittany Jesenia','Brittany_Jesenia@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1571,'Tuan Mel','Tuan_Mel@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1572,'Sonji Jenni','Sonji_Jenni@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1573,'Braden Lila','Braden_Lila@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1574,'Corine Mara','Corine_Mara@gmail.com',40)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1575,'Hilary Carleigh','Hilary_Carleigh@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1576,'Ovid Josef','Ovid_Josef@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1577,'Ardella Gustavus','Ardella_Gustavus@gmail.com',11)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1578,'Felisha Maxine','Felisha_Maxine@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1579,'Shirlee Dorothea','Shirlee_Dorothea@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1580,'Clarabelle Jayvion','Clarabelle_Jayvion@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1581,'Lovina Courtney','Lovina_Courtney@gmail.com',14)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1582,'Adison Harris','Adison_Harris@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1583,'Melissia Frederick','Melissia_Frederick@gmail.com',22)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1584,'Nikko Caprice','Nikko_Caprice@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1585,'Adella Jeanine','Adella_Jeanine@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1586,'Corie Emile','Corie_Emile@gmail.com',25)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1587,'Delmus Cristofer','Delmus_Cristofer@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1588,'Yurem Rylee','Yurem_Rylee@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1589,'Rita Colie','Rita_Colie@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1590,'Chanie Michaele','Chanie_Michaele@gmail.com',5)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1591,'Arely Leigh','Arely_Leigh@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1592,'Patrice Montrell','Patrice_Montrell@gmail.com',33)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1593,'Shayla Jerel','Shayla_Jerel@gmail.com',19)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1594,'Mickey Livia','Mickey_Livia@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1595,'Ilah Ebert','Ilah_Ebert@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1596,'Reinhold Roena','Reinhold_Roena@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1597,'Leann Avon','Leann_Avon@gmail.com',33)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1598,'Ronnie Colonel','Ronnie_Colonel@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1599,'Adam Shanita','Adam_Shanita@gmail.com',27)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1600,'Norine Justen','Norine_Justen@gmail.com',8)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1601,'Venice Bobbie','Venice_Bobbie@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1602,'Era Tierra','Era_Tierra@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1603,'Shari Hays','Shari_Hays@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1604,'Marybeth Doretha','Marybeth_Doretha@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1605,'Renita Ebbie','Renita_Ebbie@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1606,'Prentice Geo','Prentice_Geo@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1607,'Ryley Leva','Ryley_Leva@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1608,'Erlinda Herbert','Erlinda_Herbert@gmail.com',29)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1609,'Anson Ab','Anson_Ab@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1610,'Juana Lula','Juana_Lula@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1611,'Claudie Miah','Claudie_Miah@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1612,'Macy Sibbie','Macy_Sibbie@gmail.com',19)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1613,'Gaylen Ron','Gaylen_Ron@gmail.com',14)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1614,'Hosie Sabra','Hosie_Sabra@gmail.com',33)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1615,'Rosanne Lenwood','Rosanne_Lenwood@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1616,'Una Emelia','Una_Emelia@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1617,'Delora Wayne','Delora_Wayne@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1618,'Jonatan Cloyd','Jonatan_Cloyd@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1619,'Don Tracee','Don_Tracee@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1620,'Destiney Abb','Destiney_Abb@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1621,'Harry Blas','Harry_Blas@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1622,'Iona Adline','Iona_Adline@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1623,'Shannon Lester','Shannon_Lester@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1624,'Kadin Dustin','Kadin_Dustin@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1625,'Britton Francies','Britton_Francies@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1626,'Wilbert Trace','Wilbert_Trace@gmail.com',22)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1627,'Alaina Kalie','Alaina_Kalie@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1628,'Irvine Garret','Irvine_Garret@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1629,'Farris Robin','Farris_Robin@gmail.com',14)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1630,'Leon Merilyn','Leon_Merilyn@gmail.com',0)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1631,'Rosendo Armando','Rosendo_Armando@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1632,'Beaulah Berenice','Beaulah_Berenice@gmail.com',3)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1633,'Harmony Zigmund','Harmony_Zigmund@gmail.com',40)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1634,'Cloyd Augustine','Cloyd_Augustine@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1635,'Gerhard Hale','Gerhard_Hale@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1636,'Orra Sherry','Orra_Sherry@gmail.com',14)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1637,'Kris Abe','Kris_Abe@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1638,'Lafe Redmond','Lafe_Redmond@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1639,'Shaylee Marcelo','Shaylee_Marcelo@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1640,'Lia Dyan','Lia_Dyan@gmail.com',22)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1641,'Lorrie Javier','Lorrie_Javier@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1642,'Jovany Carry','Jovany_Carry@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1643,'Fredy Carmelita','Fredy_Carmelita@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1644,'Houston Reid','Houston_Reid@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1645,'Nicklaus Shanice','Nicklaus_Shanice@gmail.com',5)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1646,'Lucy Francine','Lucy_Francine@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1647,'Oswaldo Noreta','Oswaldo_Noreta@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1648,'Carlisle Durward','Carlisle_Durward@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1649,'Dell Dwan','Dell_Dwan@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1650,'Cordero Jaliyah','Cordero_Jaliyah@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1651,'Jonah Regena','Jonah_Regena@gmail.com',29)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1652,'Erla Joselin','Erla_Joselin@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1653,'Shira Silver','Shira_Silver@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1654,'Genoveva Lamont','Genoveva_Lamont@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1655,'Alvan Virgle','Alvan_Virgle@gmail.com',3)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1656,'Tabetha Dimple','Tabetha_Dimple@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1657,'Kayley Nya','Kayley_Nya@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1658,'Villa Harris','Villa_Harris@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1659,'Virginia Amelie','Virginia_Amelie@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1660,'Sherrill Tosha','Sherrill_Tosha@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1661,'Margarett Curtiss','Margarett_Curtiss@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1662,'Maymie Alia','Maymie_Alia@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1663,'Tristian Skye','Tristian_Skye@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1664,'Derik Kellie','Derik_Kellie@gmail.com',13)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1665,'Davon Lori','Davon_Lori@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1666,'Camron Demetrius','Camron_Demetrius@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1667,'Chelsy Lionel','Chelsy_Lionel@gmail.com',27)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1668,'Chaz Jerilynn','Chaz_Jerilynn@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1669,'Osie Eugene','Osie_Eugene@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1670,'Athena Lashanda','Athena_Lashanda@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1671,'Adrain Elissa','Adrain_Elissa@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1672,'Elmina Kyan','Elmina_Kyan@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1673,'Brenton Kennedy','Brenton_Kennedy@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1674,'Talmadge Kiel','Talmadge_Kiel@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1675,'Jena Adrienne','Jena_Adrienne@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1676,'Catherine Akeelah','Catherine_Akeelah@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1677,'Julian Anaya','Julian_Anaya@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1678,'Merilyn Phil','Merilyn_Phil@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1679,'Canyon Lena','Canyon_Lena@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1680,'Sim Virgie','Sim_Virgie@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1681,'Kristi Brittanie','Kristi_Brittanie@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1682,'Marjorie Greta','Marjorie_Greta@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1683,'Nikko Norval','Nikko_Norval@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1684,'Alvan Anjelica','Alvan_Anjelica@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1685,'Torrie Sherwood','Torrie_Sherwood@gmail.com',5)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1686,'Lindsay Roscoe','Lindsay_Roscoe@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1687,'Dinah Cruz','Dinah_Cruz@gmail.com',25)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1688,'Janell Taylor','Janell_Taylor@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1689,'Kraig Miya','Kraig_Miya@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1690,'Pearley Mikaela','Pearley_Mikaela@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1691,'Tyesha Beecher','Tyesha_Beecher@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1692,'Huey Brennan','Huey_Brennan@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1693,'Warren Bolden','Warren_Bolden@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1694,'Clem Angelic','Clem_Angelic@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1695,'Libby Mari','Libby_Mari@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1696,'Carisa Rueben','Carisa_Rueben@gmail.com',11)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1697,'Almyra Olaf','Almyra_Olaf@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1698,'Alwine Marina','Alwine_Marina@gmail.com',29)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1699,'Ted Mearl','Ted_Mearl@gmail.com',41)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1700,'Ervin Garrison','Ervin_Garrison@gmail.com',11)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1701,'Burley Evalyn','Burley_Evalyn@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1702,'Edrie Myron','Edrie_Myron@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1703,'Gerold Woodson','Gerold_Woodson@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1704,'Rohan Magdalena','Rohan_Magdalena@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1705,'Lilyana Dominque','Lilyana_Dominque@gmail.com',41)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1706,'Talon Jocelyn','Talon_Jocelyn@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1707,'Gaines Grant','Gaines_Grant@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1708,'Mintie Elle','Mintie_Elle@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1709,'Blanchie Charly','Blanchie_Charly@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1710,'Macarthur Alene','Macarthur_Alene@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1711,'Aric Santiago','Aric_Santiago@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1712,'Gardner Champ','Gardner_Champ@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1713,'Akeelah Koby','Akeelah_Koby@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1714,'Sheri Marina','Sheri_Marina@gmail.com',22)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1715,'Vassie Cassie','Vassie_Cassie@gmail.com',21)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1716,'Sharyn Audie','Sharyn_Audie@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1717,'Zariah Elia','Zariah_Elia@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1718,'Margaretha Jayce','Margaretha_Jayce@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1719,'Columbia Jules','Columbia_Jules@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1720,'Giovanni Nicolette','Giovanni_Nicolette@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1721,'Wava Denita','Wava_Denita@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1722,'Sariah Buster','Sariah_Buster@gmail.com',19)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1723,'Angela Julianna','Angela_Julianna@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1724,'Gearldine Anjelica','Gearldine_Anjelica@gmail.com',41)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1725,'Jeana Nora','Jeana_Nora@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1726,'Amare Schuyler','Amare_Schuyler@gmail.com',19)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1727,'Venice Abdullah','Venice_Abdullah@gmail.com',40)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1728,'Art Romona','Art_Romona@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1729,'Hartwell Rillie','Hartwell_Rillie@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1730,'Stephan Namon','Stephan_Namon@gmail.com',22)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1731,'Erik Ruel','Erik_Ruel@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1732,'Jabez Adonis','Jabez_Adonis@gmail.com',29)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1733,'Landon Clive','Landon_Clive@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1734,'Beatrice Chance','Beatrice_Chance@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1735,'Milly Vinton','Milly_Vinton@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1736,'Marni Lola','Marni_Lola@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1737,'Lenora Zetta','Lenora_Zetta@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1738,'Sherron Jerrica','Sherron_Jerrica@gmail.com',41)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1739,'Cheryl Fletcher','Cheryl_Fletcher@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1740,'Palmer Vela','Palmer_Vela@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1741,'Caryl Annabell','Caryl_Annabell@gmail.com',20)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1742,'Flint Atlas','Flint_Atlas@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1743,'Tristian Lakeshia','Tristian_Lakeshia@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1744,'Tucker Leanna','Tucker_Leanna@gmail.com',5)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1745,'Jerrod Luka','Jerrod_Luka@gmail.com',40)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1746,'Cornelius Karlie','Cornelius_Karlie@gmail.com',34)
